,WBID,whole_dataset_geTMM,asel_geTMM,aser_geTMM
7116,WBGene00009396,1.564333221,1.644496199,1.486499157
7117,WBGene00009397,1.143390532,1.298527682,2.632442834
7118,WBGene00009398,2.001252568,1.180336102,1.810617174
7119,WBGene00009399,1.39094643,3.971734047,3.991135757
7120,WBGene00009400,0.679869274,0.20425765,0.93316917
7121,WBGene00009401,0.221742137,0.216472932,0.409747246
7122,WBGene00009402,0.443865781,0.267304512,4.625443825
7123,WBGene00009403,2.080327272,4.934779973,4.874318287
7124,WBGene00009404,1.000911396,0.617276633,0.809574041
7125,WBGene00009405,1.307692465,1.101744394,0.969938521
7126,WBGene00009406,0.609653838,0.493787156,1.435290173
7127,WBGene00009408,0.814444738,2.961702657,0.470567788
7128,WBGene00009409,0.039149472,0,0
7129,WBGene00009411,0.276958347,0.378556303,0.347149353
7130,WBGene00009412,0.41564159,0.300891379,0.299851293
7131,WBGene00009413,0.30133769,0.221474639,0.314116102
7132,WBGene00009414,0.077282096,0.142137056,0
7133,WBGene00009415,0.022752984,0,0.092612079
7134,WBGene00009416,0.888541994,0.70269861,0.605378583
7135,WBGene00009418,0.100871113,0.070023977,0.161145868
7136,WBGene00009420,0.01305548,0,0
7137,WBGene00009421,0.008173841,0,0
7138,WBGene00009423,0.054424587,0,0
7139,WBGene00009425,0.071408509,0,0.184173474
7140,WBGene00009426,0.045608132,0,0.057494831
7141,WBGene00009427,0.038732798,0,0
7142,WBGene00009428,0.189501921,0,0.121353541
7143,WBGene00009429,1.057385567,1.094945978,1.254563178
7144,WBGene00009430,1.59697087,0.937993366,1.159265623
7145,WBGene00009431,0.561803731,0.237630471,0.576559595
7146,WBGene00009432,0.73377072,0.610390477,0.388185815
7147,WBGene00009433,0.904035332,7.051960929,0.949278253
7148,WBGene00009434,0.838065949,0.360417129,0.416692459
7149,WBGene00009435,1.671342772,1.156773248,1.234380788
7150,WBGene00009436,3.920180442,1.815624034,4.824929804
7151,WBGene00009437,0.1341931,0.099534594,0.097618162
7152,WBGene00009438,0.435615702,0.213347653,0.527227101
7153,WBGene00009439,3.168682204,3.867411826,4.415823079
7154,WBGene00009440,7.115334934,8.043504927,8.080924177
7155,WBGene00009441,1.100673126,0.044876947,0.344819759
7156,WBGene00009442,1.328047075,0.44530388,1.960539347
7157,WBGene00009443,4.011216074,3.928994579,4.308264041
7158,WBGene00009444,3.15534601,1.181619657,4.338882313
7159,WBGene00009445,4.621013714,3.682221738,4.200972424
7160,WBGene00009446,0.271325331,0.17173224,0
7161,WBGene00009447,0.702482835,0.34977551,0.505233052
7162,WBGene00009448,4.363618833,3.009867341,4.695058119
7163,WBGene00009449,0.626591313,0.892261855,0.781902221
7164,WBGene00009450,1.204228049,1.147962919,1.157506256
7165,WBGene00009451,5.184788096,3.903764482,4.32238905
7166,WBGene00009452,3.332491604,0.85401412,2.917759249
7167,WBGene00009453,1.965378516,1.502490328,5.818690778
7168,WBGene00009454,8.418777072,8.91473899,8.509980196
7169,WBGene00009455,5.514043413,5.503727339,6.028093217
7170,WBGene00009456,3.4200518,3.027138859,2.331727739
7171,WBGene00009457,0.92263778,1.224769785,0.127691178
7172,WBGene00009458,0.4774836,0.315558929,0.376368582
7173,WBGene00009459,0.866926235,0.838071488,0.583370083
7174,WBGene00009460,5.640172485,4.912083875,6.512074524
7175,WBGene00009461,3.156495507,1.283557766,2.673420199
7176,WBGene00009462,0.537895109,0.220878894,0.266004357
7177,WBGene00009463,0.664807439,0.758816048,0.169155577
7178,WBGene00009464,0.248545611,0.172839326,0.282949689
7179,WBGene00009465,0.31141587,0,0.2240174
7180,WBGene00009466,0.811778112,0.654201462,0.557775253
7181,WBGene00009467,0.539949886,0.512563046,0.325558317
7182,WBGene00009468,4.379452169,6.682048581,5.123277969
7183,WBGene00009469,1.695632164,0.742597153,0.924492952
7184,WBGene00009470,0.72152434,1.130036304,0.427872776
7185,WBGene00009471,0.344965901,0.446248589,0.240008721
7186,WBGene00009473,0.235540608,0.106048046,0
7187,WBGene00009474,0.040849675,0.139502977,0
7188,WBGene00009475,1.657430521,0.506340861,1.526740061
7189,WBGene00009476,1.270590908,1.442385922,0.526023348
7190,WBGene00009477,5.227242734,5.71670812,5.47758296
7191,WBGene00009478,6.476442,5.83123592,5.852989031
7192,WBGene00009479,3.39041082,2.734631246,3.919888952
7193,WBGene00009480,0.535333303,0.474665168,0.291795003
7194,WBGene00009481,1.290800459,0.68976405,2.575470738
7195,WBGene00009482,1.788978801,1.016733723,1.058822301
7196,WBGene00009483,1.882119013,0.959910512,1.015022069
7197,WBGene00009484,4.811139712,4.427682272,5.781349966
7198,WBGene00009485,0.331207282,0.109364848,0
7199,WBGene00009486,0.098538631,0,0.09246662
7200,WBGene00009487,0.154226576,0,0
7201,WBGene00009488,0.372074029,0.544359198,0.531036505
7202,WBGene00009489,0.265177784,0.303790946,0.145467744
7203,WBGene00009490,0.19375672,1.863204964,0.377967265
7204,WBGene00009491,0.094375964,0.218982233,0
7205,WBGene00009492,0.709632417,0.750158443,0.36870167
7206,WBGene00009493,1.173494334,0.498694957,0.664780694
7207,WBGene00009494,0.568006399,0.237784402,0.296766924
7208,WBGene00009495,0.573169284,0,0.534492471
7209,WBGene00009496,1.404120042,0.480387236,1.242241998
7210,WBGene00009497,0.046037397,0,0
7211,WBGene00009498,5.610186759,3.045538384,5.14793647
7212,WBGene00009499,4.970647099,5.149719162,4.909950737
7213,WBGene00009500,2.315538976,3.575529392,0.798221392
7214,WBGene00009501,0.57237986,0.873702575,0.445475464
7215,WBGene00009502,0.594749111,0.570275785,0.271085036
7216,WBGene00009503,6.602075939,7.044901241,9.830367176
7217,WBGene00009504,0.849942713,0.60983214,0.778019977
7218,WBGene00009505,0.963140179,1.332743298,0.784222644
7219,WBGene00009507,1.722061632,0.849854016,0.859015373
7220,WBGene00009508,4.165333668,4.615413547,2.116731958
7221,WBGene00009509,1.76076372,4.492533339,0.358969949
7222,WBGene00009510,0.104313712,0.417827602,0.149535295
7223,WBGene00009511,1.426566254,0.866113587,0.823611334
7224,WBGene00009512,4.548650524,10.95156436,10.4526917
7225,WBGene00009513,0.54950307,0.973506144,0.432606691
7226,WBGene00009514,1.836675241,1.278718879,1.234420711
7227,WBGene00009515,0.32417683,0.339062797,0.266102034
7228,WBGene00009517,0.131053059,0,0
7229,WBGene00009518,0.735694196,0.819689684,0.426376303
7230,WBGene00009519,0.044786207,0,0
7231,WBGene00009520,0.057501787,0,0
7232,WBGene00009521,5.17993453,5.07112908,5.361641907
7233,WBGene00009522,0.001829494,0,0
7234,WBGene00009523,0.205803722,0.091163193,0.089407594
7235,WBGene00009524,0.013346261,0,0
7236,WBGene00009525,0.018552261,0,0
7237,WBGene00009526,0.558488761,0.785775093,0.607286609
7238,WBGene00009527,2.830776612,2.141349484,3.155524426
7239,WBGene00009528,0.844501759,0.508458116,0.53674652
7240,WBGene00009529,2.147596418,4.958837866,6.137203892
7241,WBGene00009530,0.409109061,0.276511128,0.061517304
7242,WBGene00009531,5.94793359,6.774225262,5.090057151
7243,WBGene00009532,3.110655327,1.387297604,2.502559914
7244,WBGene00009533,1.381251344,0.895203068,0.652399997
7245,WBGene00009534,7.543606669,8.484466892,9.410032901
7246,WBGene00009535,0.122367947,0,0.22201369
7247,WBGene00009536,0.005503083,0,0
7248,WBGene00009537,0.025791948,0,0
7249,WBGene00009540,0.478420635,0,0.260363587
7250,WBGene00009541,1.272938381,2.281274763,0.637359458
7251,WBGene00009542,5.575560607,5.030135932,5.493970577
7252,WBGene00009543,2.294523936,5.918097515,6.719457026
7253,WBGene00009544,2.663539406,2.526617185,2.18001351
7254,WBGene00009546,0.163455595,0,0.139365648
7255,WBGene00009547,2.466239361,4.465074162,5.590548466
7256,WBGene00009548,0.5661887,0.602296522,0.300089244
7257,WBGene00009549,0.321533014,0.428410501,0.336227314
7258,WBGene00009550,0.39930557,0.517165,0.151684398
7259,WBGene00009551,3.788868775,4.95384708,4.033009934
7260,WBGene00009552,2.822999302,1.07123247,2.700718266
7261,WBGene00009553,4.088508954,3.909725525,4.251745148
7262,WBGene00009554,3.059773483,3.767617571,4.026135991
7263,WBGene00009556,3.522750188,2.983909197,1.336073035
7264,WBGene00009557,1.847771432,0.531229728,1.827291926
7265,WBGene00009558,7.669303513,7.342100452,7.225861068
7266,WBGene00009559,6.466968591,6.460793118,5.646960285
7267,WBGene00009560,0.475671915,0.465899475,0.364091102
7268,WBGene00009561,0.64314329,0.601938715,0.458128944
7269,WBGene00009562,8.044925752,8.552604374,9.709002731
7270,WBGene00009563,5.05389825,5.310167285,5.05786895
7271,WBGene00009565,3.118360697,1.297052768,1.504187146
7272,WBGene00009566,0.255419736,0.080658971,0
7273,WBGene00009567,0.00087785,0,0
7274,WBGene00009569,0.228954398,0.270774484,0
7275,WBGene00009570,0.368112747,0,0
7276,WBGene00009571,0.043259265,0.043761,0
7277,WBGene00009572,0.500559424,0.57401826,0.466299596
7278,WBGene00009573,1.471624547,1.609343904,1.469790558
7279,WBGene00009574,8.103598628,8.69490133,8.000115327
7280,WBGene00009575,7.044035819,7.514325784,7.39261373
7281,WBGene00009576,0.679372885,2.032143013,0.30112529
7282,WBGene00009577,2.445200775,1.598729417,3.051062575
7283,WBGene00009578,3.229004122,3.087945853,2.13985676
7284,WBGene00009579,5.173093056,6.135366602,6.433373624
7285,WBGene00009580,8.310254493,8.834075681,9.806545188
7286,WBGene00009581,0.666009735,0.808322642,0.565932388
7287,WBGene00009582,1.941978315,0.729858089,0.901728528
7288,WBGene00009583,6.481602887,5.065462669,7.666313688
7289,WBGene00009584,8.793415002,9.21526508,9.480547141
7290,WBGene00009585,1.675553614,1.933715802,2.257201909
7291,WBGene00009586,0.433792431,0.164276528,0.279056401
7292,WBGene00009587,5.320674596,3.814065754,4.787634359
7293,WBGene00009588,4.667267336,5.513038846,4.396238885
7294,WBGene00009589,2.759441835,3.404480846,1.553831201
7295,WBGene00009592,0.546790459,0.628794082,0.445164633
7296,WBGene00009593,0.305655106,0.248678823,0.759828064
7297,WBGene00009594,6.444441884,8.116095087,9.947346387
7298,WBGene00009595,1.63743793,2.314410462,0.923863496
7299,WBGene00009596,0.488738996,0,0.269279669
7300,WBGene00009597,0.622292702,2.154475997,0
7301,WBGene00009598,0.028419527,0,0
7302,WBGene00009599,0.009884034,0,0
7303,WBGene00009600,0.130967557,0,0
7304,WBGene00009601,0.151437118,0,0
7305,WBGene00009602,0.312970759,0.210319355,0
7306,WBGene00009604,0.016151889,0,0
7307,WBGene00009605,0.617925486,0.666186056,0.621411153
7308,WBGene00009606,0.169208847,0.061872599,0
7309,WBGene00009607,0.066645961,0,0
7310,WBGene00009608,0.065204771,0,0.251644408
7311,WBGene00009609,0.115800051,0.036858891,0.194749762
7312,WBGene00009611,0.079671381,0,0
7313,WBGene00009612,0.011300498,0,0
7314,WBGene00009614,0.197977495,0,0.057294395
7315,WBGene00009616,0.036919093,0,0
7316,WBGene00009617,0.729263942,0.586483266,1.413135839
7317,WBGene00009618,0.541509429,2.61260496,0.325090447
7318,WBGene00009619,2.925701136,4.84531639,7.381142734
7319,WBGene00009620,1.621325726,1.757960023,2.811762578
7320,WBGene00009621,3.754030427,6.607419589,2.815142054
7321,WBGene00009622,0.799339751,0,0.071633422
7322,WBGene00009623,4.60735667,2.213547078,4.623697372
7323,WBGene00009624,2.412194713,1.649875528,3.081189874
7324,WBGene00009625,1.809934654,3.32254687,4.618075759
7325,WBGene00009626,1.755072155,1.160166975,9.736925809
7326,WBGene00009627,2.81704094,2.466511805,1.053242301
7327,WBGene00009628,2.267450063,2.208056312,3.900260644
7328,WBGene00009629,2.969590728,6.925414695,7.372827526
7329,WBGene00009630,0.25804118,0.165666066,0
7330,WBGene00009631,0.448363634,0,1.048413712
7331,WBGene00009632,4.67225956,3.848534022,4.076437344
7332,WBGene00009633,1.86541896,1.016146077,1.077492749
7333,WBGene00009634,1.657580213,1.345750192,1.434666063
7334,WBGene00009635,1.335880166,1.253587778,2.875744425
7335,WBGene00009636,0.814722586,0.88014227,0.9751637
7336,WBGene00009637,0.824316805,0.984207826,0.410192398
7337,WBGene00009638,1.753027328,1.268151904,1.387427893
7338,WBGene00009639,0.133285482,0,0
7339,WBGene00009640,1.058461161,0.698147911,0.652595756
7340,WBGene00009641,0.665002958,0.776328939,0.47439786
7341,WBGene00009642,1.078148898,2.990894066,0.633266113
7342,WBGene00009643,0.265860711,0.20631055,0.076259571
7343,WBGene00009644,0.573638448,0.189085959,0.097949316
7344,WBGene00009645,0.745271945,0.371036207,0.398892642
7345,WBGene00009646,0.150264006,0.137099904,0.179477803
7346,WBGene00009647,1.223318403,0.362559966,0.72611788
7347,WBGene00009648,3.000439283,0.775511892,4.094211619
7348,WBGene00009649,0.613197818,0.345413363,0.499494221
7349,WBGene00009650,5.789162285,5.971053935,5.828755268
7350,WBGene00009651,0.188687886,0.169041546,0
7351,WBGene00009652,0.323676427,0,0.297342266
7352,WBGene00009653,1.09393893,1.140053815,2.777447963
7353,WBGene00009654,4.557539423,4.506557395,4.770469463
7354,WBGene00009656,0.599075013,0.534491947,0.463834589
7355,WBGene00009657,1.262910508,0.963022157,0.843538309
7356,WBGene00009658,0.082840612,0,0
7357,WBGene00009659,0.277189206,0,0
7358,WBGene00009660,7.464113241,9.061375755,8.404307499
7359,WBGene00009661,5.577577368,5.469026994,4.711990411
7360,WBGene00009662,0.180894337,0.603715014,0
7361,WBGene00009663,0.624736804,0.259407311,0.376529561
7362,WBGene00009664,6.607751705,7.130870345,7.319458287
7363,WBGene00009665,0.691945457,0,1.532408976
7364,WBGene00009666,2.105445984,0.904404457,1.119406526
7365,WBGene00009667,2.07420895,3.072825624,1.715318781
7366,WBGene00009668,3.922120634,2.879717568,4.391269294
7367,WBGene00009670,0.269321896,0.128533706,0.097808528
7368,WBGene00009671,4.47028798,5.203427914,3.762469721
7369,WBGene00009672,4.342757981,4.561466128,3.76892641
7370,WBGene00009673,4.237065149,4.259024337,3.555737641
7371,WBGene00009674,5.416408497,4.176280968,4.068466754
7372,WBGene00009675,0.652558372,1.298291039,2.928780692
7373,WBGene00009676,5.686930407,3.608757486,7.435511634
7374,WBGene00009677,1.189468363,0.513995579,2.015090664
7375,WBGene00009678,1.212853747,0.921951782,0.938020968
7376,WBGene00009679,0.423157446,0.372222217,0.405580804
7377,WBGene00009680,0.468086434,0.53435013,0
7378,WBGene00009681,2.017113989,1.693890023,1.244422206
7379,WBGene00009682,0.00542566,0,0
7380,WBGene00009683,0.567329525,0.797373637,0.47900551
7381,WBGene00009685,0.554261133,0.72206592,0.649496372
7382,WBGene00009686,0.440608397,0.051128102,0.136465465
7383,WBGene00009687,0.022857555,0,0
7384,WBGene00009688,9.462352424,10.01730611,10.23404987
7385,WBGene00009689,0.459374989,0.316725434,0.459372623
7386,WBGene00009690,0.236988352,0,0.238725464
7387,WBGene00009691,11.06742071,10.35359362,11.31539817
7388,WBGene00009692,10.73050025,9.916424613,10.99816071
7389,WBGene00009693,0.13622965,0.05244141,0
7390,WBGene00009695,0.257505551,0.099114109,0.047806204
7391,WBGene00009696,1.333738177,0.53842575,1.886218635
7392,WBGene00009697,0.087053593,0,0
7393,WBGene00009698,0.095475144,0.052243481,0.072432667
7394,WBGene00009700,3.351434528,3.278824855,2.135189977
7395,WBGene00009701,1.267602242,0.44882004,0.712427735
7396,WBGene00009702,0.652689359,0.267793733,0.44983664
7397,WBGene00009704,0.347000361,0.420926589,0
7398,WBGene00009705,0.430414081,0.773968053,0.19717046
7399,WBGene00009706,0.705228314,0.886931368,0.807225746
7400,WBGene00009707,0.127507105,0.082328477,0.143308756
7401,WBGene00009708,0.539592922,0.768262828,0.303722831
7402,WBGene00009709,0.527828409,0.076338402,0.235112626
7403,WBGene00009710,0.808014033,2.868701685,0.742819072
7404,WBGene00009711,3.96358811,4.502555317,4.111720524
7405,WBGene00009712,7.203702509,7.882554692,7.748752504
7406,WBGene00009713,4.28551391,3.986328791,4.569117793
7407,WBGene00009714,0.84254602,1.035497392,1.071549761
7408,WBGene00009715,2.453149899,3.632924946,3.615910525
7409,WBGene00009716,3.700001654,7.843273775,9.103193168
7410,WBGene00009717,6.133618663,5.975257189,7.311760575
7411,WBGene00009720,0.377210511,0.774764908,0.17220659
7412,WBGene00009721,0.128605147,0,0
7413,WBGene00009722,5.028060569,5.607581708,5.989695796
7414,WBGene00009723,3.158678326,9.427308602,7.128701257
7415,WBGene00009724,3.700421015,10.10888566,8.42806416
7416,WBGene00009725,0.29157887,0,0.1053802
7417,WBGene00009726,2.540576179,3.563792421,2.211462565
7418,WBGene00009727,2.021180714,3.56499155,2.337652798
7419,WBGene00009728,0.755176735,0,1.304364149
7420,WBGene00009729,4.126489422,7.222646867,6.922354832
7421,WBGene00009730,1.763767518,2.075400107,0.743193929
7422,WBGene00009731,1.193726163,0.869285573,0.7193305
7423,WBGene00009732,7.884807941,7.800052791,7.905347356
7424,WBGene00009733,3.372595882,0.875474405,2.34778723
7425,WBGene00009734,0.989836924,0,0.926118495
7426,WBGene00009735,0.904264255,0,0.496396932
7427,WBGene00009736,1.634841295,1.407514255,1.359761295
7428,WBGene00009738,2.778882705,3.932555401,4.164235933
7429,WBGene00009739,7.883845832,8.614776659,9.043687355
7430,WBGene00009740,7.197425937,7.522075494,8.683487014
7431,WBGene00009741,0.846081213,0.144061633,0.56869066
7432,WBGene00009742,1.934568017,1.202683316,2.032979327
7433,WBGene00009743,3.169618696,4.449573283,3.691381591
7434,WBGene00009744,3.613196484,1.048963056,2.746031617
7435,WBGene00009745,4.690806871,4.725415403,2.94047602
7436,WBGene00009746,0.28976514,0.262589523,0.229896633
7437,WBGene00009748,0.52505715,0.559112998,0.803014684
7438,WBGene00009749,0.63613303,0.655801056,0.696000237
7439,WBGene00009751,0.967953258,1.675413937,1.574765355
7440,WBGene00009752,1.555765889,4.979719989,3.045768572
7441,WBGene00009753,1.056516198,2.231000434,1.692750056
7442,WBGene00009754,0.686866999,0.472791034,0.573543618
7443,WBGene00009755,0.377393107,0,0.341980716
7444,WBGene00009756,0.084882621,0,0.101928455
7445,WBGene00009757,0.264281073,0.105052948,0.318771052
7446,WBGene00009758,0.206072293,0.213539143,0
7447,WBGene00009759,0.457269787,0.245449888,0.219140468
7448,WBGene00009760,0.169482755,0.175692078,0.23985866
7449,WBGene00009761,0.025604524,0,0
7450,WBGene00009762,0.091205166,0,0
7451,WBGene00009763,0.16356369,0,0.110362029
7452,WBGene00009764,0.460885508,0,0.075719594
7453,WBGene00009765,0.01032404,0,0
7454,WBGene00009766,0.016623317,0,0
