rxns,formula,normalized_OFD_exp_resp_simi,normalized_OFD_exp_resp,normalized_OFD_exp_simi,normalized_OFD_exp_only,normalized_OFD_no_data,OFD_exp_resp_simi,OFD_exp_resp,OFD_exp_simi,OFD_exp_only,OFD_no_data,FVA_PFD_exp_resp_simi_1,FVA_PFD_exp_resp_simi_2,FVA_PFD_exp_resp_1,FVA_PFD_exp_resp_2,FVA_PFD_exp_simi_1,FVA_PFD_exp_simi_2,FVA_PFD_exp_only_1,FVA_PFD_exp_only_2,FVA_PFD_no_data_1,FVA_PFD_no_data_2,PFD_bounded_exp_resp_simi,PFD_bounded_exp_resp,PFD_bounded_exp_simi,PFD_bounded_exp_only,PFD_bounded_no_data,FVA_OFD_exp_resp_simi_1,FVA_OFD_exp_resp_simi_2,FVA_OFD_exp_resp_1,FVA_OFD_exp_resp_2,FVA_OFD_exp_simi_1,FVA_OFD_exp_simi_2,FVA_OFD_exp_only_1,FVA_OFD_exp_only_2,FVA_OFD_no_data_1,FVA_OFD_no_data_2,OFD_bounded_exp_resp_simi,OFD_bounded_exp_resp,OFD_bounded_exp_simi,OFD_bounded_exp_only,OFD_bounded_no_data
RC04780,fdp[c] + h2o[c]  -> f6p[c] + pi[c] ,0,0,0.0969797176915715,0.00916052739146116,0,0,0,0.111056244647636,0.00999999999987722,0,0,0.100413574188383,0,0.278519258466068,0.00999999999976353,3.57606404023431,0.00999999999976353,36.3437020389887,0,1000,0,0,1,1,0,0,0.0399570726869528,0,0.27851925846201,0.00999999999987722,3.32454346275723,0.00999999999987722,6.44312821731854,0,37.2878351571058,0,0,1,1,0
RC04779,f6p[c] + atp[c]  -> adp[c] + h[c] + fdp[c] ,0.00853484856405771,0,0.00873248667819365,0.245347191981301,0,0.01,0,0.00999999999999979,0.267830858960134,0,0,0.0985271214804451,0,0.291918690979406,0,3.47426297029187,0,37.0515804485185,0,1000,0,0,0,0,0,0,0.0373546679646238,0,0.291918690976143,0,3.2230764220713,0,6.56380007422949,0,37.6758649901401,0,0,0,0,0
RC01015,g3p[c]  <=> dhap[c] ,0,0,0.0147178769148934,-0.450761607596757,-0.175548986679275,0,0,0.0168541647497109,-0.492069493740494,-0.213080324885937,-0.0525731729372172,0.0930778268649503,-0.149082252246234,0.304245875785415,-0.447466756792608,0.581369428312294,-0.974273217218995,6.26420422701786,-46.3111029343963,287.475534806182,0,0,0,0,0,-0.0139563492378026,0.0267462242280559,-0.149082252242638,0.304245875778641,-0.447466756743406,0.581369428232856,-0.775659484070953,1.333410212777,-1.52639361524177,8.3608453321375,0,0,0,0,0
RC01061,g3p[c] + pi[c] + nad[c]  <=> h[c] + 13dpg[c] + nadh[c] ,0.0594469099506895,0.0452158583246046,0.643433593972233,1.10680596047049,0.686428250271969,0.0696519797680239,0.0788668646761765,0.736827455550515,1.20823388562605,0.833182562574734,-0.0133572697620729,0.301231219569433,-0.0773713082624653,0.500909590304615,0.191105526855266,1.18614805283603,-5.12001333036368,2.25385041926707,-260.961031048641,103.109734483971,0,0,1,0,0,0.0378985827507397,0.18950408369805,-0.0773713082609848,0.500909590296966,0.191105526924406,1.18614805279033,-0.563128964529632,1.79745557848802,-7.68597983272991,3.39692937057555,1,0,1,0,0
RC01512,atp[c] + 3pg[c]  <=> adp[c] + 13dpg[c] ,-0.0594469099506895,-0.0452158583246046,-0.643433593972233,-1.10680596047049,-0.686428250271969,-0.0696519797680239,-0.0788668646761765,-0.736827455550515,-1.20823388562605,-0.833182562574734,-0.301231219569433,0.0133572697620729,-0.500909590304615,0.0773713082624653,-1.18614805283603,-0.191105526855266,-2.25385041926707,5.12001333036368,-103.109734483971,260.961031048641,0,0,1,0,0,-0.18950408369805,-0.0378985827507397,-0.500909590296966,0.0773713082609848,-1.18614805279033,-0.191105526924406,-1.79745557848802,0.563128964529632,-3.39692937057555,7.68597983272991,1,0,1,0,0
RC01518,2pg[c]  <=> 3pg[c] ,0,0,-0.131016632546654,0.468933191561086,-0.686428250271969,0,0,-0.150033589943882,0.511906325385193,-0.833182562574734,-0.230617997237707,0.0216892578247197,-0.430836166033549,0.0814944339080338,-0.936368996096029,0.631499373566166,-2.24385041926814,38.2645694057269,-103.27231359401,716.567441863546,0,0,0,0,0,-0.118976947187113,0.00476189326196945,-0.430836166029941,0.0814944339071197,-0.936368996075998,0.598609665639488,-1.78618990834688,2.31767298771391,-3.40227889478842,11.0903109604674,0,0,0,0,0
RC00658,2pg[c]  <=> h2o[c] + pep[c] ,0,0,0.131016632546654,-0.468933191561086,0.686428250271969,0,0,0.150033589943882,-0.511906325385193,0.833182562574734,-0.0237712225406541,0.230617997361147,-0.0933870278805334,0.430836166033328,-0.631499373585194,0.936368996127322,-38.2645694057732,2.24385041927095,-716.567441863551,103.272313594009,0,0,0,0,0,-0.00521917266776073,0.118976947174214,-0.0933870278781177,0.430836166028579,-0.598609665783924,0.936368996070828,-2.31767298776679,1.78618990834695,-11.0903312563159,3.40227889478854,0,0,0,0,0
RC00431,gtp[c] + oaa[c]  <=> pep[c] + gdp[c] + co2[c] ,0.101586631772159,0.107840279066341,-0.00873248667816999,0.239806792067416,-0.218846990294096,0.119025699178735,0.18809826929987,-0.0099999999999727,0.261782735662145,-0.265635186361806,0.0197563957401969,0.265783691765009,-0.0932588576046287,0.545398320873564,-0.506221943168437,1.16158141050698,-71.7222492794477,37.8871757124424,-1000,842.605682757408,1,0,0,0,0,0.0873183686450599,0.159617910147135,-0.0932588576030913,0.542004718092911,-0.506221943112742,1.1228092604172,-4.88469527168516,3.70655716618826,-19.1670529784309,19.9766598801589,1,0,0,0,0
RC00200,adp[c] + h[c] + pep[c]  -> atp[c] + pyr[c] ,0.101586631772159,0.103799277816341,0.122284145868484,0.00916052739156856,0.463714977227684,0.119025699178735,0.181049832964723,0.140033589943909,0.00999999999999446,0.562854505008743,0,0.384836479494146,0,0.653529624335702,0,1.34821066165161,0,36.3437020389905,0,1000,0,0,0,0,0,0,0.25949361384457,0,0.653529624333993,0,1.31103829306475,0,6.71836766622574,0,34.3728533119267,0,0,0,0,0
RM00209,pyr[m] + coa[m] + nad[m]  -> accoa[m] + co2[m] + nadh[m] ,0.891323035257264,0.576203767825524,1.01837196322523,0.00972089345019362,0.805091210710667,1.04433374367161,1.00503200131159,1.16618782341603,0.0106117181191286,0.977214964245043,0.810656317057583,1.20298974167513,0.442048095708254,1.51957705753364,0.459781295525832,2.1301002269067,0.00999999999976353,6.63158037782028,0,322.146092752321,1,1,1,1,0,0.987799011416501,1.12655716654703,0.442048095711727,1.51957705753159,0.459781295573781,2.13010022681336,0.00999999999987722,4.29981620931926,0,8.55981133318623,1,1,1,1,0
RC00703,nad[c] + lac-L[c]  <=> h[c] + nadh[c] + pyr[c] ,0,0,0,0,0,0,0,0,0,0,-0.0219770111430735,0.0138003278864796,-0.0856508243872452,0.0292504283820517,-0.121620439470477,0.0137388935120534,-1.14148121517584,0.0205883291933279,-121.75661927631,0.70638142588416,0,0,0,0,0,-0.00482872432390244,0.00399130510078736,-0.0856508243864133,0.0204603369617187,-0.121620439450862,0.0136977674561558,-0.573448913429168,0.0153110984947055,-4.14018886318945,0.0235132476556146,0,0,0,0,0
RC00711,h2o[c] + acald[c] + nadp[c]  -> 2 h[c] + ac[c] + nadph[c] ,0,0,0,0,0.00823862957658092,0,0,0,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0
RC00710,h2o[c] + nad[c] + acald[c]  -> 2 h[c] + nadh[c] + ac[c] ,0,0.0211403679024117,0.717079689589599,0.131027380988557,0,0,0.0368736676985036,0.821163221903609,0.143034757048031,0,0,0.233560253559224,0,0.549623821838749,0,1.30310995206786,0,9.52029260624801,0,1000,0,0,0,0,0,0,0.143234486261834,0,0.494837568242918,0,1.24144479111235,0,2.12390131772176,0,18.8475952581489,0,0,0,0,0
RM00710,nad[m] + acald[m] + h2o[m]  -> nadh[m] + ac[m] + 2 h[m] ,0.154956723012744,0.135629610134558,0.00873248667819384,0.00916052739157364,0.162488463666383,0.18155767129285,0.236569259213732,0.01,0.01,0.197227539065807,0,0.306956073166461,0,0.623311442411244,0,1.25743902236843,0,8.56926334562789,0,1000,0,0,0,0,0,0.0402576351076571,0.230406855611796,0,0.555643481309643,0,1.21940893542235,0,2.13984202122897,0,25.23867662883,1,0,0,0,0
RC00754,nad[c] + etoh[c]  <=> h[c] + nadh[c] + acald[c] ,0,0.0102182359139308,0.0179243388328526,0,0,0,0.0178229554610645,0.0205260420008564,0,0,-0.027866344174816,0.0280145087311285,-0.118797190826096,0.0588392528922792,-0.109855763888297,0.0266569054679688,-1.11921514945183,0.0398058579652343,-128.582008073714,1.36618362283264,0,0,0,0,0,-0.0061198423266392,0.0264445047080348,-0.118797190823025,0.0396931118018416,-0.109855763871354,0.0265810931251791,-0.538528875009287,0.0296120569790986,-4.01674613631917,0.0454669220119968,0,0,0,0,0
RC00235,atp[c] + ac[c] + coa[c]  -> amp[c] + ppi[c] + accoa[c] ,0.00853484856405771,0.00573318826737423,0,0.00916052739157171,0,0.01,0.01,0,0.0099999999999979,0,0,0.247134703560411,0,0.598455663275624,0,0.446264490074984,0,18.17685101944,0,611.739958008576,0,0,0,0,0,0.01,0.073405891270094,0,0.550201638296266,0,0.446264490015836,0,3.1444368555746,0,17.6819130209624,1,0,0,0,0
RM00344,pyr[m] + atp[m] + hco3[m]  -> h[m] + adp[m] + pi[m] + oaa[m] ,0,0,0.0263312193982695,0.00916052739146116,0,0,0,0.0301531744262742,0.00999999999987722,0,0,0.0680110165834351,0,0.245338802059569,0.00999999999976353,1.20757224096977,0.00999999999976353,24.3615992570949,0,1000,0,0,1,1,0,0,0.0149306959528765,0,0.245338802056191,0.00999999999987722,1.12995923919108,0.00999999999987722,5.0492079821837,0,30.761749592311,0,0,1,1,0
RM00351,accoa[m] + h2o[m] + oaa[m]  -> coa[m] + h[m] + cit[m] ,2.11593742815533,1.65633600193038,1.06344577723883,0.00916052739146116,1.19640850531843,2.4791739563676,2.88903124175437,1.21780406478534,0.00999999999987722,1.45219358899122,2.30731659271836,2.76433301053771,2.28622267977476,4.29421934284882,0.468412611423244,2.18397302031451,0.00999999999976353,24.9761062516101,0,1000,1,1,1,1,0,2.411763269417,2.60102418850396,2.28622267977026,3.9623561422789,0.468412611457384,2.18397302015388,0.00999999999987722,6.06236192829251,0,21.5683502342318,1,1,1,1,0
RC00352,atp[c] + coa[c] + cit[c]  -> adp[c] + pi[c] + oaa[c] + accoa[c] ,0.737799424106776,0.323529459512974,0.00873248667808662,0.181716647047992,0,0.864455202185808,0.564309847199817,0.00999999999987722,0.198369197842414,0,0.523970233134256,1.16188278638208,0.00999999999976353,1.72752131909471,0.00999999999976353,0.891142187824817,0.00999999999976353,36.9520209138739,0,1000,1,1,1,1,0,0.648473626780257,0.936776191593417,0.0131806747835994,1.72752131908038,0.00999999999987722,0.891142187788693,0.00999999999987722,4.49084873254764,0,19.2553885994995,1,1,1,1,0
RCC0001,cit[c]  <=> icit[c] ,-0.737799424106776,0.00573318826733643,-0.00873248667808662,0,0.183793121292061,-0.864455202185808,0.00999999999993406,-0.00999999999987722,0,0.223087006866422,-2.41612500220757,0.757200198839326,-998.528288786007,1000,-1.01813426731968,0.96575991469354,-1000,1000,-1000,1000,0,0,0,0,0,-1.15056889028502,-0.407487821018892,-66.3292122049011,67.3329446574174,-1.01813426717293,0.96575991465599,-25.5504302188272,26.3239874601765,-96.9877621719215,97.9819031982152,1,0,0,0,0
RMC0001,cit[m]  <=> icit[m] ,2.11593742815533,1.32707335415007,1.06344577723883,-0.172556119656531,1.01261538402638,2.4791739563676,2.31472139455462,1.21780406478534,-0.188369197842537,1.22910658212481,0.839806211778629,3.97035290815225,-998.528288786006,1000,0.112918122707537,2.2488348738887,-1000,1000,-1000,1000,1,0,1,0,0,2.10597671352604,2.79618952448178,-65.8273459787708,67.8348108836361,0.112918122831667,2.24883487378009,-25.2281586233767,26.6241970354356,-96.6790302130946,98.2765808677357,1,0,1,0,0
RC00267,nadp[c] + icit[c]  -> co2[c] + nadph[c] + akg[c] ,0,0,0,0,0.183793121292026,0,0,0,0,0.223087006866379,0,0.0939385663270893,0,0.311290092935933,0,2.57018388270435,0,8.73032472781988,0,436.348423332254,0,0,0,0,0,0,0.0206363580689105,0,0.31129009292315,0,2.57018388263612,0,3.89814144521211,0,10.5463976548241,0,0,0,0,0
RM00267,icit[m] + nadp[m]  -> co2[m] + akg[m] + nadph[m] ,1.37813800404855,1.3328065424174,0.00873248667818279,0.066065474014303,0,1.61471875418179,2.32472139455456,0.00999999999998735,0.0721197275989522,0,1.4717112139948,1.82953366783548,1.47171121399364,3.50567344478494,0,2.70410444820629,0,9.10990406379534,0,457.746098231648,1,1,0,0,0,1.61471875418179,1.76775240120605,1.47171121399882,2.67708794034426,0,2.70190218326276,0,4.11994759753079,0,12.4090285204468,1,1,0,0,0
RM00709,nad[m] + icit[m]  -> co2[m] + nadh[m] + akg[m] ,0,0,1.62589135547485,2.78127521076922,1.25621135567552,0,0,1.86188816014448,3.03615184135314,1.52478193612008,0,0.0850581924378591,0,0.283823320019728,0.00999999999976353,2.66326145788272,0.00999999999976353,9.04171001535216,0,430.172729482485,0,0,1,1,0,0,0.0186844905552445,0,0.283823320026519,0.00999999999987722,2.66197657497624,0.00999999999987722,4.17074787481371,0,11.9973642960116,0,0,1,1,0
RMC0003,coa[m] + nad[m] + akg[m]  -> co2[m] + nadh[m] + succoa[m] ,1.41833248795307,1.38000517706337,1.6907441212138,2.85528173414973,1.57886614843292,1.66181330261207,2.4070466775294,1.93615425195644,3.11694033771045,1.91641842099686,1.53371160831581,1.90837615790247,1.53371160831561,3.82817178976371,0.959596684164439,2.76996505568724,0,6.85788324990559,0,354.063747273374,1,1,1,0,0,1.66181330261207,1.83102530780919,1.5337116083199,2.77062201935882,0.959596684213528,2.75885891164217,0,4.07672533301846,0,8.46490762076309,1,1,1,0,0
RM00432,coa[m] + gtp[m] + succ[m]  <=> pi[m] + succoa[m] + gdp[m] ,-1.76326314856386,-1.76046148826724,-1.76945159596204,-1.77476072739145,-1.67888042602633,-2.06595715826685,-3.07065005746535,-2.02628605249475,-1.93740016434422,-2.03781516139372,-2.71509441284593,-1.92862196862159,-5.93178736542893,-1.92862196862295,-4.45633726855038,-1.92403208354431,-27.0961487228035,-1.80244175516529,-1000,-1.5212335613794,1,1,1,1,1,-2.29544617952923,-2.0658762899159,-5.52100195465744,-1.92862196861547,-4.39958320358061,-1.92403208356485,-8.13807934502331,-1.80297633667729,-43.8771945680073,-1.5212335613794,1,1,1,1,1
RM00405,coa[m] + atp[m] + succ[m]  <=> adp[m] + pi[m] + succoa[m] ,0.33639581204674,0.374723122936501,-0.124389748023836,-1.78867426838762,0.0440112949814988,0.394143855654784,0.653603379935963,-0.142444818535427,-1.9525887450901,0.053420650330736,0.317715272911421,0.921438657043285,0.305263053225843,2.94653202425183,-1.30428224397618,2.12726830793915,-40.3716795126601,20.8551398349324,-781.924497843744,1000,1,1,0,0,0,0.360528781667885,0.507813794683847,0.305263053226579,2.94653202420153,-1.2645643888907,2.12367625290757,-4.06863637864296,5.85240578287912,-14.645231857744,40.2354498439693,1,1,0,0,0
RM02164,succ[m] + q[m]  -> qh2[m] + fum[m] ,1.49903725477151,1.43915458552699,1.36804822331506,0.0995496823491423,1.3352701767838,1.75637241073534,2.5102168608639,1.56661930756935,0.108672435651154,1.62074306700162,1.59429109791935,4.77875714840126,1.59429109793882,23.2703554704416,0.733863603397319,3.52175197339951,0.00999999999976353,19.9973948735547,0,979.040466439926,1,1,1,1,0,1.73779601228721,2.50847491985728,1.59429109793303,16.1644744146253,0.733863603476615,3.52175197315619,0.00999999999987722,13.2607390589921,0,25.0931887808113,1,1,1,1,0
RM01082,mal-L[m]  <=> h2o[m] + fum[m] ,-1.49903725477151,-1.43915458552699,-1.36804822331506,-0.0995496823530504,-1.33527017678381,-1.75637241073534,-2.5102168608639,-1.56661930756935,-0.108672435655421,-1.62074306700163,-4.77875714845045,-0.526359786744213,-1000,942.917570987376,-3.5217519733782,-0.606528272590735,-1000,1000,-1000,1000,1,0,1,0,0,-2.50847491994928,-1.55652981679841,-63.6729261772142,38.9014446265206,-3.52175197312344,-0.606528272710404,-27.2327027125912,14.6627077987655,-78.6112433647324,57.4433721759406,1,0,1,0,0
RM00342,nad[m] + mal-L[m]  <=> nadh[m] + h[m] + oaa[m] ,1.50757210333536,1.4611140315889,1.06344577723883,0.272105802009478,1.25092678939277,1.7663724107351,2.54851918940748,1.21780406478534,0.297041633497844,1.51836756072714,1.61098769356536,2.25597711803128,1.61098769356174,5.42556613999034,0.370319660588992,2.18397302026144,-1000,87.9602593151297,-1000,1000,1,1,1,0,0,1.7587009823857,1.9700811543653,1.61098769357027,4.12441720397235,0.370319660687206,2.1839730201515,-6.96907758445421,7.90328498265979,-28.3855706306744,20.6029834042706,1,1,1,0,0
RC02736,g6p-B[c] + nadp[c]  <=> h[c] + nadph[c] + 6pgl[c] ,1.02110709829771,0.724348757372102,0.344839846960553,0.0091605273915653,0.349291477951064,1.19639744118933,1.26343096300211,0.394893069601427,0.00999999999999091,0.423967936298482,1.13761790263607,1.32675283256671,1.038277142569,1.75643967088902,0.00999999999976353,2.81967082153871,0.00999999999976353,9.94237056674234,0,418.276076198348,1,1,1,1,0,1.17411742473979,1.23301613204194,1.03827714257097,1.67024414606017,0.00999999999999091,2.81967082144575,0.00999999999999091,4.54228037591441,0,11.0326646163976,1,1,1,1,0
RC02035,h2o[c] + 6pgl[c]  -> h[c] + 6pgc[c] ,1.02110709829771,0.724348757372102,0.344839846960553,0.0091605273915653,0.349291477951033,1.19639744118933,1.26343096300211,0.394893069601427,0.00999999999999091,0.423967936298444,1.13761790263607,1.32675283256671,1.038277142569,1.75643967088902,0.00999999999976353,2.81967082153871,0.00999999999976353,9.94237056674234,0,418.276076198348,1,1,1,1,0,1.17411742473979,1.23301613204194,1.03827714257097,1.67024414606017,0.00999999999999091,2.81967082144575,0.00999999999999091,4.54228037591441,0,11.0326646163976,1,1,1,1,0
RC01737,atp[c] + glcn[c]  -> adp[c] + h[c] + 6pgc[c] ,0,0,0,0,0,0,0,0,0,0,0,0.00563681332016065,0,0.0129729855656557,0,0.00626306264597907,0,0.0093970315906464,0,0.322469944383254,0,0,0,0,0,0,0.0012346914014362,0,0.00932305173781685,0,0.0062465510774345,0,0.00698847925700145,0,0.0107323198778326,0,0,0,0,0
RC01528,nadp[c] + 6pgc[c]  -> co2[c] + nadph[c] + ru5p-D[c] ,1.02110709829771,0.724348757372102,0.344839846960553,0.00916052739146116,0.349291477951033,1.19639744118933,1.26343096300211,0.394893069601427,0.00999999999987722,0.423967936298444,1.13761790263595,1.32675283256643,1.03827714256948,1.75643967088863,0.00999999999976353,2.81967082179163,0.00999999999976353,9.94237056672435,0,418.276076198348,1,1,1,1,0,1.17411742473803,1.23301613205003,1.03827714257256,1.67024414605738,0.00999999999987722,2.81967082145012,0.00999999999987722,4.5422803759151,0,11.0326646163975,1,1,1,1,0
RC01529,ru5p-D[c]  <=> xu5p-D[c] ,0.954409554001033,0.724348757372102,0.17447658920677,0.320112688285181,0.456113864311141,1.11825013277948,1.26343096300211,0.199801723880623,0.349447880675122,0.553628318971505,1.02822098011554,1.29073305906998,0.940556037348501,1.75643967088958,-0.358972864780629,2.22577187443255,-5.64990706727803,7.27176487977015,-223.162569466371,295.64254473806,1,1,0,0,0,1.06582996312088,1.17770728748732,0.940556037350553,1.64271820544528,-0.328611144018596,2.22577187426696,-0.838150897443861,3.38122731853454,-4.09704001117279,7.80183564085576,1,1,0,0,0
RC01056,r5p[c]  <=> ru5p-D[c] ,-0.0666975442966771,0,-0.170363257753782,0.31095216089372,0.106822386360077,-0.0781473084098486,0,-0.195091345720803,0.339447880675245,0.129660382673023,-0.168450493038097,0.0044996806361515,-0.281472102762026,0.12931816185114,-0.717074017576934,0.27522806280285,-6.23130842156366,0.677638147109642,-238.834678781358,24.6187274392378,0,0,0,0,0,-0.130224770258717,-0.0465413858173922,-0.281472102761122,0.115066716332264,-0.71707401752094,0.275228062752946,-1.46469419031682,0.463761093719978,-5.71771274547189,0.789280700184008,1,0,0,0,0
RC01049,atp[c] + r5p[c]  <=> h[c] + amp[c] + prpp[c] ,0.034139394256029,0.0114663765347433,0.0349299467125524,0.0527662414627013,0,0.0399999999997635,0.0199999999999909,0.0399999999997447,0.0576017506494644,0,0.00999999999999091,0.438636024240882,0.00999999999999091,1.94646128702118,0.0131030662542981,0.890959846560105,0.00999999999999091,18.2440684450613,-0.361049773490095,612.147094670637,1,1,1,1,0,0.0193319272271278,0.173366499117047,0.0099999999999909,1.94323659113143,0.0131174399830445,0.890959846499984,0.012181048661904,2.91731303027938,-0.0120182894928575,15.6488838244854,1,1,1,1,0
RC01051,atp[c] + rib-D[c]  -> adp[c] + h[c] + r5p[c] ,0,0,0,0,0,0,0,0,0,0,0,0.00745185230909626,0,0.0167804740940764,0,0.00814511360715729,0,0.0122147765394103,0,0.419232003645799,0,0,0,0,0,0,0.00163225876839351,0,0.0121188701956193,0,0.00812286603665234,0,0.0090837985040287,0,0.013949835483,0,0,0,0,0
RC01641,g3p[c] + s7p[c]  <=> xu5p-D[c] + r5p[c] ,-0.477204777000516,-0.362174378686051,-0.0872382946033852,-0.160056344142392,-0.266096385844714,-0.559125066389742,-0.631715481501055,-0.0999008619403115,-0.174723940337344,-0.322986224069496,-0.645366529535152,-0.514110490057392,-0.87821983544441,-0.470278018674489,-1.11288593716843,0.179486594017285,-3.63588243988333,2.82495353364491,-147.952761054328,111.581284733185,1,1,0,0,0,-0.588853643744223,-0.532915606632254,-0.821359102719584,-0.470278018676271,-1.11288593713374,0.16430557200737,-1.69061365926401,0.419075448729342,-3.90710444521676,2.04859481022299,1,1,0,0,0
RC01830,f6p[c] + g3p[c]  <=> xu5p-D[c] + e4p[c] ,-0.477204777000516,-0.362174378686051,-0.0872382946033852,-0.160056344142503,-0.190017478466428,-0.559125066389742,-0.631715481501055,-0.0999008619403115,-0.174723940337465,-0.230642094902009,-0.645366529529745,-0.514110490057432,-0.878219835444703,-0.4702780186742,-1.11288593718992,0.179486432390282,-3.63588243988454,2.82495353363829,-148.012579213363,111.581284733186,1,1,0,0,0,-0.588853643745813,-0.532915606632262,-0.821359102718088,-0.470278018674891,-1.11288593713412,0.164305572008708,-1.6906136592642,0.41907544872949,-3.90996006547527,2.09515720141758,1,1,0,0,0
RC01827,g3p[c] + s7p[c]  <=> f6p[c] + e4p[c] ,0.477204777000516,0.356441190418677,0.0872382946033852,0.00916052739052387,0.0372470352180906,0.559125066389742,0.621715481501055,0.0999008619403115,0.00999999999885404,0.0452102317161689,0.451226225067548,0.645366529529139,0.325337531855567,0.878219835439871,-0.287402445105573,1.11288593717603,-36.7870474125337,3.63588243988363,-1000,148.012579213363,1,1,0,0,0,0.515756219229694,0.588853643735309,0.325337531857682,0.821351677933832,-0.287402445078259,1.11288593713266,-5.00464103272133,1.6906136592641,-27.1515018284316,3.90996006547527,1,1,0,0,0
RC02750,atp[c] + drib[c]  -> adp[c] + h[c] + 2dr5p[c] ,0,0,0,0,0,0,0,0,0,0,0,0.00905851440657839,0,0.0192631850052619,0,0.00912253714983832,0,0.0136717526808702,0,0.46924033705087,0,0,0,0,0,0,0.00226861792826517,0,0.0135775039273809,0,0.00909772084108469,0,0.0101697729815289,0,0.0156163133612413,0,0,0,0,0
RC01066,2dr5p[c]  <=> g3p[c] + acald[c] ,0.0958459985638559,0.0930443382673743,0.659160407297119,0.108905527391574,0.0920124344996429,0.112299588966917,0.162290742826047,0.75483700300755,0.118885652251584,0.111684150433462,0.0564434901659943,0.205326333687402,-0.0526141477772672,0.421470153202557,0.0786156708403044,1.24297596506847,-0.398241932976483,9.44023916002481,-40.0629112848344,350.208920667378,1,0,1,0,0,0.09927351951397,0.146216796221411,-0.0526141477750422,0.401260159569964,0.0786156708525171,1.17166124264585,-0.143245838909123,2.02571531868721,-1.45065474268313,7.25019055122573,1,0,1,0,0
RC01057,r1p[c]  <=> r5p[c] ,0.419449778396012,0.351245566953556,-0.0735895031159312,0.497952219107403,0.356256772204848,0.491455443231197,0.612653118252515,-0.0842709594962153,0.543584662565877,0.432422369392043,-0.357613796578146,0.900283165157157,-3.0060249418311,2.53918367557198,-3.56136551255377,1.02954635406226,-35.5161175774013,18.9906429482901,-1000,623.526349196143,0,0,0,0,0,0.295523385293351,0.619029687812085,-3.0021503607147,2.53357484626007,-2.78004522719114,1.02954635396423,-4.71410567889958,3.43726192720616,-26.8426290910367,16.1548404858509,1,0,0,0,0
RC02531,nad[c] + lald-D[c]  <=> h[c] + nadh[c] + mthgxl[c] ,0,0,0,0,0,0,0,0,0,0,-0.0265534295309281,0.0100000000002183,-0.0988053878601909,0.0100000000002183,-0.0855707048382788,0.0100000000002183,-0.81648768626917,0.0100000000002183,-81.8884902068975,0.00999999999999091,0,0,0,0,0,-0.0058414499905064,0.00292043139036054,-0.0988053878587753,0.0100000000002183,-0.0855707048331014,0.0100000000002183,-0.391701167570889,0.0100000000002183,-2.73162311312763,0.00999999999999091,0,0,0,0,0
RC02577,nadp[c] + 12ppd-R[c]  <=> h[c] + nadph[c] + lald-D[c] ,0,0,0,0,0,0,0,0,0,0,-0.0265534295309281,0.0100000000002183,-0.0988053878601909,0.0100000000002183,-0.0855707048382788,0.0100000000000253,-0.81648768626917,0.0100000000000163,-81.8884902068975,0.01,0,0,0,0,0,-0.0058414499905064,0.00292043139036054,-0.0988053878587753,0.0100000000000925,-0.0855707048331014,0.0100000000002183,-0.391701167570889,0.0100000000002183,-2.73162311312763,0.01,0,0,0,0,0
RM01736,h2o[m] + lgt-S[m]  -> h[m] + gthrd[m] + lac-D[m] ,0.52213871417774,0.200333823957873,0,0,0,0.611772675588635,0.349428301697172,0,0,0,0.244412634441573,0.744237278358455,0,0.905048818046747,0,0.0107753233050007,0,0.018313792436157,0,305.129978324558,1,0,0,0,0,0.462164729278081,0.651125345263965,0,0.905048818044762,0,0.0107753233036278,0,0.0183039751525453,0,8.80099320125479,1,0,0,0,0
RM00197,lac-D[m] + 2 ficytC[m]  -> pyr[m] + 2 h[m] + 2 focytC[m] ,0.54951571417774,0.227710823957873,0.000282304340183818,0.0273770000000001,0,0.643849401724458,0.397180091317956,0.000323280585000798,0.0298858338933443,0,0.281115562185785,0.776993620571334,0,0.942724662283582,0,0.0541637457516757,0,0.0725436893538352,0,306.340975861084,1,0,0,0,0,0.496855341324956,0.684869502231807,0,0.942724662279722,0,0.0541637457502386,0,0.0654795482145453,0,8.83392544728388,1,0,0,0,0
RC00199,atp[c] + h2o[c] + pyr[c]  -> 2 h[c] + amp[c] + pi[c] + pep[c] ,0,0,0,0.238286926884855,0,0,0,0,0.260123589722623,0,0,0.0744289984737066,0,0.263181624027727,0,0.942047184868957,0,73.0547977711971,0,965.91266322155,0,0,0,0,0,0,0.0163411754880867,0,0.263181624023769,0,0.942047184763503,0,5.96628859169703,0,33.0695550797927,0,0,0,0,0
RM00216,nadp[m] + mal-L[m]  -> pyr[m] + co2[m] + nadph[m] ,0,0,0.712555244242244,0.00916052739146116,0.268136508683048,0,0,0.815982057002833,0.00999999999987722,0.32546251314084,0,0.0888456177815042,0,0.271677066000882,0.00999999999976353,1.90490926670861,0.00999999999976353,72.6774040779859,0,1000,0,0,1,1,0,0,0.0195154651309166,0,0.271677065998394,0.00999999999987722,1.90490926656477,0.00999999999987722,6.409756237126,0,32.7034486806841,0,0,1,1,0
